"model_forecast_date","commodity","futures_model_type","futures_exchange","marketing_year","MYA_price_model_forecast","MYA_price_WASDE_forecast","WASDE_forecast_date","target_price","national_loan_rate","direct_payment_rate","reference_price","CCP_effective_price_model_forecast","CCP_rate_model_forecast","CCP_effective_price_WASDE_forecast","CCP_rate_WASDE_forecast","historical_MYA_price_year1","historical_MYA_price_year2","historical_MYA_price_year3","historical_MYA_price_year4","historical_MYA_price_year5","historical_MYA_5year_range","historical_MYA_price_5year_Olympic_average","effective_reference_price","effective_price_model_forecast","PLC_payment_rate_model_forecast","effective_price_WASDE_forecast","PLC_payment_rate_WASDE_forecast","maximum_PLC_payment_rate","ARC_annual_benchmark_price_year1","ARC_annual_benchmark_price_year2","ARC_annual_benchmark_price_year3","ARC_annual_benchmark_price_year4","ARC_annual_benchmark_price_year5","ARC_annual_benchmark_price_5year_range","ARC_CO_benchmark_price","ARC_CO_price_model_forecast","ARC_CO_price_WASDE_forecast","ARC_IC_price_model_forecast","ARC_IC_price_WASDE_forecast","actual_MYA_price","price_unit"
2015-03-05,"Wheat","Single contract","CBOT",2014,5.884581,6,"2/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.884581,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.884581,6,5.884581,6,5.99,"U.S. dollars per bushel"
2015-03-05,"Wheat","Single contract","CBOT",2015,5.064623,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.064623,0.435377,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.064623,NA,5.064623,NA,4.89,"U.S. dollars per bushel"
2015-03-05,"Wheat","Single contract","CBOT",2016,5.482681,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,5.7,7.24,7.77,6.87,5.884581,"2010-2014",6.66486,NA,5.482681,0.017319,NA,NA,2.56,5.7,7.24,7.77,6.87,5.884581,"2010-2014",6.66486,5.482681,NA,5.482681,NA,3.89,"U.S. dollars per bushel"
2015-03-05,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2014,5.851501,6,"2/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.851501,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.851501,6,5.851501,6,5.99,"U.S. dollars per bushel"
2015-03-05,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2015,4.966204,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,4.966204,0.533796,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,4.966204,NA,4.966204,NA,4.89,"U.S. dollars per bushel"
2015-03-12,"Corn","Single contract","CBOT",2014,3.717338,3.7,"3/10/2015",NA,1.95,NA,3.7,NA,NA,NA,NA,4.06,3.55,5.18,6.22,6.89,"2008-2012",5.153333,NA,3.717338,0,3.7,0,1.75,4.06,3.7,5.18,6.22,6.89,"2008-2012",5.153333,3.717338,3.7,3.717338,3.7,3.7,"U.S. dollars per bushel"
2015-03-12,"Corn","Single contract","CBOT",2015,3.93268,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,3.55,5.18,6.22,6.89,4.46,"2009-2013",5.286667,NA,3.93268,0,NA,NA,1.75,3.7,5.18,6.22,6.89,4.46,"2009-2013",5.286667,3.93268,NA,3.93268,NA,3.61,"U.S. dollars per bushel"
2015-03-12,"Corn","Single contract","CBOT",2016,4.011703,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,5.18,6.22,6.89,4.46,3.717338,"2010-2014",5.286667,NA,4.011703,0,NA,NA,1.75,5.18,6.22,6.89,4.46,3.717338,"2010-2014",5.286667,4.011703,NA,4.011703,NA,3.36,"U.S. dollars per bushel"
2015-03-12,"Soybeans","Single contract","CBOT",2014,10.058486,10.2,"3/10/2015",NA,5,NA,8.4,NA,NA,NA,NA,9.97,9.59,11.3,12.5,14.4,"2008-2012",11.256667,NA,10.058486,0,10.2,0,3.4,9.97,9.59,8.4,8.4,8.4,"2008-2012",8.796667,10.058486,10.2,10.058486,10.2,10.1,"U.S. dollars per bushel"
2015-03-12,"Soybeans","Single contract","CBOT",2015,9.209268,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,9.59,11.3,12.5,14.4,13,"2009-2013",12.266667,NA,9.209268,0,NA,NA,3.4,9.59,8.4,8.4,8.4,8.4,"2009-2013",8.4,9.209268,NA,9.209268,NA,8.95,"U.S. dollars per bushel"
2015-03-12,"Soybeans","Single contract","CBOT",2016,9.212825,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,11.3,12.5,14.4,13,10.058486,"2010-2014",12.266667,NA,9.212825,0,NA,NA,3.4,8.4,8.4,8.4,8.4,8.4,"2010-2014",8.4,9.212825,NA,9.212825,NA,9.47,"U.S. dollars per bushel"
2015-03-12,"Wheat","Single contract","CBOT",2014,5.940564,6,"3/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.940564,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.940564,6,5.940564,6,5.99,"U.S. dollars per bushel"
2015-03-12,"Wheat","Single contract","CBOT",2015,5.239392,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.239392,0.260608,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.239392,NA,5.239392,NA,4.89,"U.S. dollars per bushel"
2015-03-12,"Wheat","Single contract","CBOT",2016,5.591029,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,5.7,7.24,7.77,6.87,5.940564,"2010-2014",6.683521,NA,5.591029,0,NA,NA,2.56,5.7,7.24,7.77,6.87,5.940564,"2010-2014",6.683521,5.591029,NA,5.591029,NA,3.89,"U.S. dollars per bushel"
2015-03-12,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2014,5.897834,6,"3/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.897834,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.897834,6,5.897834,6,5.99,"U.S. dollars per bushel"
2015-03-12,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2015,5.14719,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.14719,0.35281,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.14719,NA,5.14719,NA,4.89,"U.S. dollars per bushel"
2015-03-19,"Corn","Single contract","CBOT",2014,3.668546,3.7,"3/10/2015",NA,1.95,NA,3.7,NA,NA,NA,NA,4.06,3.55,5.18,6.22,6.89,"2008-2012",5.153333,NA,3.668546,0.031454,3.7,0,1.75,4.06,3.7,5.18,6.22,6.89,"2008-2012",5.153333,3.668546,3.7,3.668546,3.7,3.7,"U.S. dollars per bushel"
2015-03-19,"Corn","Single contract","CBOT",2015,3.813331,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,3.55,5.18,6.22,6.89,4.46,"2009-2013",5.286667,NA,3.813331,0,NA,NA,1.75,3.7,5.18,6.22,6.89,4.46,"2009-2013",5.286667,3.813331,NA,3.813331,NA,3.61,"U.S. dollars per bushel"
2015-03-19,"Corn","Single contract","CBOT",2016,3.942719,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,5.18,6.22,6.89,4.46,3.668546,"2010-2014",5.286667,NA,3.942719,0,NA,NA,1.75,5.18,6.22,6.89,4.46,3.7,"2010-2014",5.286667,3.942719,NA,3.942719,NA,3.36,"U.S. dollars per bushel"
2015-03-19,"Soybeans","Single contract","CBOT",2014,10.016572,10.2,"3/10/2015",NA,5,NA,8.4,NA,NA,NA,NA,9.97,9.59,11.3,12.5,14.4,"2008-2012",11.256667,NA,10.016572,0,10.2,0,3.4,9.97,9.59,8.4,8.4,8.4,"2008-2012",8.796667,10.016572,10.2,10.016572,10.2,10.1,"U.S. dollars per bushel"
2015-03-19,"Soybeans","Single contract","CBOT",2015,9.003334,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,9.59,11.3,12.5,14.4,13,"2009-2013",12.266667,NA,9.003334,0,NA,NA,3.4,9.59,8.4,8.4,8.4,8.4,"2009-2013",8.4,9.003334,NA,9.003334,NA,8.95,"U.S. dollars per bushel"
2015-03-19,"Soybeans","Single contract","CBOT",2016,9.034816,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,11.3,12.5,14.4,13,10.016572,"2010-2014",12.266667,NA,9.034816,0,NA,NA,3.4,8.4,8.4,8.4,8.4,8.4,"2010-2014",8.4,9.034816,NA,9.034816,NA,9.47,"U.S. dollars per bushel"
2015-03-19,"Wheat","Single contract","CBOT",2014,5.970696,6,"3/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.970696,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.970696,6,5.970696,6,5.99,"U.S. dollars per bushel"
2015-03-19,"Wheat","Single contract","CBOT",2015,5.309609,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.309609,0.190391,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.309609,NA,5.309609,NA,4.89,"U.S. dollars per bushel"
2015-03-19,"Wheat","Single contract","CBOT",2016,5.627278,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,5.7,7.24,7.77,6.87,5.970696,"2010-2014",6.693565,NA,5.627278,0,NA,NA,2.56,5.7,7.24,7.77,6.87,5.970696,"2010-2014",6.693565,5.627278,NA,5.627278,NA,3.89,"U.S. dollars per bushel"
2015-03-19,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2014,5.935656,6,"3/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.935656,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.935656,6,5.935656,6,5.99,"U.S. dollars per bushel"
2015-03-19,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2015,5.197402,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.197402,0.302598,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.197402,NA,5.197402,NA,4.89,"U.S. dollars per bushel"
2015-03-26,"Corn","Single contract","CBOT",2014,3.741352,3.7,"3/10/2015",NA,1.95,NA,3.7,NA,NA,NA,NA,4.06,3.55,5.18,6.22,6.89,"2008-2012",5.153333,NA,3.741352,0,3.7,0,1.75,4.06,3.7,5.18,6.22,6.89,"2008-2012",5.153333,3.741352,3.7,3.741352,3.7,3.7,"U.S. dollars per bushel"
2015-03-26,"Corn","Single contract","CBOT",2015,3.959289,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,3.55,5.18,6.22,6.89,4.46,"2009-2013",5.286667,NA,3.959289,0,NA,NA,1.75,3.7,5.18,6.22,6.89,4.46,"2009-2013",5.286667,3.959289,NA,3.959289,NA,3.61,"U.S. dollars per bushel"
2015-03-26,"Corn","Single contract","CBOT",2016,4.026705,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,5.18,6.22,6.89,4.46,3.741352,"2010-2014",5.286667,NA,4.026705,0,NA,NA,1.75,5.18,6.22,6.89,4.46,3.741352,"2010-2014",5.286667,4.026705,NA,4.026705,NA,3.36,"U.S. dollars per bushel"
2015-03-26,"Soybeans","Single contract","CBOT",2014,10.0495,10.2,"3/10/2015",NA,5,NA,8.4,NA,NA,NA,NA,9.97,9.59,11.3,12.5,14.4,"2008-2012",11.256667,NA,10.0495,0,10.2,0,3.4,9.97,9.59,8.4,8.4,8.4,"2008-2012",8.796667,10.0495,10.2,10.0495,10.2,10.1,"U.S. dollars per bushel"
2015-03-26,"Soybeans","Single contract","CBOT",2015,9.099073,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,9.59,11.3,12.5,14.4,13,"2009-2013",12.266667,NA,9.099073,0,NA,NA,3.4,9.59,8.4,8.4,8.4,8.4,"2009-2013",8.4,9.099073,NA,9.099073,NA,8.95,"U.S. dollars per bushel"
2015-03-26,"Soybeans","Single contract","CBOT",2016,9.134167,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,11.3,12.5,14.4,13,10.0495,"2010-2014",12.266667,NA,9.134167,0,NA,NA,3.4,8.4,8.4,8.4,8.4,8.4,"2010-2014",8.4,9.134167,NA,9.134167,NA,9.47,"U.S. dollars per bushel"
2015-03-26,"Wheat","Single contract","CBOT",2014,5.948664,6,"3/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.948664,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.948664,6,5.948664,6,5.99,"U.S. dollars per bushel"
2015-03-26,"Wheat","Single contract","CBOT",2015,5.212184,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.212184,0.287816,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.212184,NA,5.212184,NA,4.89,"U.S. dollars per bushel"
2015-03-26,"Wheat","Single contract","CBOT",2016,5.592717,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,5.7,7.24,7.77,6.87,5.948664,"2010-2014",6.686221,NA,5.592717,0,NA,NA,2.56,5.7,7.24,7.77,6.87,5.948664,"2010-2014",6.686221,5.592717,NA,5.592717,NA,3.89,"U.S. dollars per bushel"
2015-03-26,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2014,5.918938,6,"3/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.918938,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.918938,6,5.918938,6,5.99,"U.S. dollars per bushel"
2015-03-26,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2015,5.112843,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.112843,0.387157,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.112843,NA,5.112843,NA,4.89,"U.S. dollars per bushel"
2015-04-02,"Corn","Single contract","CBOT",2014,3.732092,3.7,"3/10/2015",NA,1.95,NA,3.7,NA,NA,NA,NA,4.06,3.55,5.18,6.22,6.89,"2008-2012",5.153333,NA,3.732092,0,3.7,0,1.75,4.06,3.7,5.18,6.22,6.89,"2008-2012",5.153333,3.732092,3.7,3.732092,3.7,3.7,"U.S. dollars per bushel"
2015-04-02,"Corn","Single contract","CBOT",2015,3.925243,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,3.55,5.18,6.22,6.89,4.46,"2009-2013",5.286667,NA,3.925243,0,NA,NA,1.75,3.7,5.18,6.22,6.89,4.46,"2009-2013",5.286667,3.925243,NA,3.925243,NA,3.61,"U.S. dollars per bushel"
2015-04-02,"Corn","Single contract","CBOT",2016,4.011111,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,5.18,6.22,6.89,4.46,3.732092,"2010-2014",5.286667,NA,4.011111,0,NA,NA,1.75,5.18,6.22,6.89,4.46,3.732092,"2010-2014",5.286667,4.011111,NA,4.011111,NA,3.36,"U.S. dollars per bushel"
2015-04-02,"Soybeans","Single contract","CBOT",2014,10.086048,10.2,"3/10/2015",NA,5,NA,8.4,NA,NA,NA,NA,9.97,9.59,11.3,12.5,14.4,"2008-2012",11.256667,NA,10.086048,0,10.2,0,3.4,9.97,9.59,8.4,8.4,8.4,"2008-2012",8.796667,10.086048,10.2,10.086048,10.2,10.1,"U.S. dollars per bushel"
2015-04-02,"Soybeans","Single contract","CBOT",2015,9.295781,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,9.59,11.3,12.5,14.4,13,"2009-2013",12.266667,NA,9.295781,0,NA,NA,3.4,9.59,8.4,8.4,8.4,8.4,"2009-2013",8.4,9.295781,NA,9.295781,NA,8.95,"U.S. dollars per bushel"
2015-04-02,"Soybeans","Single contract","CBOT",2016,9.335401,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,11.3,12.5,14.4,13,10.086048,"2010-2014",12.266667,NA,9.335401,0,NA,NA,3.4,8.4,8.4,8.4,8.4,8.4,"2010-2014",8.4,9.335401,NA,9.335401,NA,9.47,"U.S. dollars per bushel"
2015-04-02,"Wheat","Single contract","CBOT",2014,6.013516,6,"3/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,6.013516,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,6.013516,6,6.013516,6,5.99,"U.S. dollars per bushel"
2015-04-02,"Wheat","Single contract","CBOT",2015,5.511503,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.511503,0,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.511503,NA,5.511503,NA,4.89,"U.S. dollars per bushel"
2015-04-02,"Wheat","Single contract","CBOT",2016,5.902088,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,5.7,7.24,7.77,6.87,6.013516,"2010-2014",6.707839,NA,5.902088,0,NA,NA,2.56,5.7,7.24,7.77,6.87,6.013516,"2010-2014",6.707839,5.902088,NA,5.902088,NA,3.89,"U.S. dollars per bushel"
2015-04-02,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2014,5.986299,6,"3/10/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.986299,0,6,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.986299,6,5.986299,6,5.99,"U.S. dollars per bushel"
2015-04-02,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2015,5.437572,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.437572,0.062428,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.437572,NA,5.437572,NA,4.89,"U.S. dollars per bushel"
2015-04-09,"Corn","Single contract","CBOT",2014,3.700124,3.7,"4/9/2015",NA,1.95,NA,3.7,NA,NA,NA,NA,4.06,3.55,5.18,6.22,6.89,"2008-2012",5.153333,NA,3.700124,0,3.7,0,1.75,4.06,3.7,5.18,6.22,6.89,"2008-2012",5.153333,3.700124,3.7,3.700124,3.7,3.7,"U.S. dollars per bushel"
2015-04-09,"Corn","Single contract","CBOT",2015,3.866053,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,3.55,5.18,6.22,6.89,4.46,"2009-2013",5.286667,NA,3.866053,0,NA,NA,1.75,3.7,5.18,6.22,6.89,4.46,"2009-2013",5.286667,3.866053,NA,3.866053,NA,3.61,"U.S. dollars per bushel"
2015-04-09,"Corn","Single contract","CBOT",2016,3.99017,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,5.18,6.22,6.89,4.46,3.700124,"2010-2014",5.286667,NA,3.99017,0,NA,NA,1.75,5.18,6.22,6.89,4.46,3.700124,"2010-2014",5.286667,3.99017,NA,3.99017,NA,3.36,"U.S. dollars per bushel"
2015-04-09,"Soybeans","Single contract","CBOT",2014,10.010348,10.1,"4/9/2015",NA,5,NA,8.4,NA,NA,NA,NA,9.97,9.59,11.3,12.5,14.4,"2008-2012",11.256667,NA,10.010348,0,10.1,0,3.4,9.97,9.59,8.4,8.4,8.4,"2008-2012",8.796667,10.010348,10.1,10.010348,10.1,10.1,"U.S. dollars per bushel"
2015-04-09,"Soybeans","Single contract","CBOT",2015,9.022459,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,9.59,11.3,12.5,14.4,13,"2009-2013",12.266667,NA,9.022459,0,NA,NA,3.4,9.59,8.4,8.4,8.4,8.4,"2009-2013",8.4,9.022459,NA,9.022459,NA,8.95,"U.S. dollars per bushel"
2015-04-09,"Soybeans","Single contract","CBOT",2016,9.0746,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,11.3,12.5,14.4,13,10.010348,"2010-2014",12.266667,NA,9.0746,0,NA,NA,3.4,8.4,8.4,8.4,8.4,8.4,"2010-2014",8.4,9.0746,NA,9.0746,NA,9.47,"U.S. dollars per bushel"
2015-04-09,"Wheat","Single contract","CBOT",2014,5.987861,6.05,"4/9/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.987861,0,6.05,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.987861,6.05,5.987861,6.05,5.99,"U.S. dollars per bushel"
2015-04-09,"Wheat","Single contract","CBOT",2015,5.332976,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.332976,0.167024,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.332976,NA,5.332976,NA,4.89,"U.S. dollars per bushel"
2015-04-09,"Wheat","Single contract","CBOT",2016,5.745948,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,5.7,7.24,7.77,6.87,5.987861,"2010-2014",6.699287,NA,5.745948,0,NA,NA,2.56,5.7,7.24,7.77,6.87,5.987861,"2010-2014",6.699287,5.745948,NA,5.745948,NA,3.89,"U.S. dollars per bushel"
2015-04-09,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2014,5.951327,6.05,"4/9/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.951327,0,6.05,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.951327,6.05,5.951327,6.05,5.99,"U.S. dollars per bushel"
2015-04-09,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2015,5.208679,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.208679,0.291321,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.208679,NA,5.208679,NA,4.89,"U.S. dollars per bushel"
2015-04-16,"Corn","Single contract","CBOT",2014,3.691485,3.7,"4/9/2015",NA,1.95,NA,3.7,NA,NA,NA,NA,4.06,3.55,5.18,6.22,6.89,"2008-2012",5.153333,NA,3.691485,0.008515,3.7,0,1.75,4.06,3.7,5.18,6.22,6.89,"2008-2012",5.153333,3.691485,3.7,3.691485,3.7,3.7,"U.S. dollars per bushel"
2015-04-16,"Corn","Single contract","CBOT",2015,3.833025,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,3.55,5.18,6.22,6.89,4.46,"2009-2013",5.286667,NA,3.833025,0,NA,NA,1.75,3.7,5.18,6.22,6.89,4.46,"2009-2013",5.286667,3.833025,NA,3.833025,NA,3.61,"U.S. dollars per bushel"
2015-04-16,"Corn","Single contract","CBOT",2016,3.969328,NA,NA,NA,1.95,NA,3.7,NA,NA,NA,NA,5.18,6.22,6.89,4.46,3.691485,"2010-2014",5.286667,NA,3.969328,0,NA,NA,1.75,5.18,6.22,6.89,4.46,3.7,"2010-2014",5.286667,3.969328,NA,3.969328,NA,3.36,"U.S. dollars per bushel"
2015-04-16,"Soybeans","Single contract","CBOT",2014,10.03591,10.1,"4/9/2015",NA,5,NA,8.4,NA,NA,NA,NA,9.97,9.59,11.3,12.5,14.4,"2008-2012",11.256667,NA,10.03591,0,10.1,0,3.4,9.97,9.59,8.4,8.4,8.4,"2008-2012",8.796667,10.03591,10.1,10.03591,10.1,10.1,"U.S. dollars per bushel"
2015-04-16,"Soybeans","Single contract","CBOT",2015,9.095658,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,9.59,11.3,12.5,14.4,13,"2009-2013",12.266667,NA,9.095658,0,NA,NA,3.4,9.59,8.4,8.4,8.4,8.4,"2009-2013",8.4,9.095658,NA,9.095658,NA,8.95,"U.S. dollars per bushel"
2015-04-16,"Soybeans","Single contract","CBOT",2016,9.14174,NA,NA,NA,5,NA,8.4,NA,NA,NA,NA,11.3,12.5,14.4,13,10.03591,"2010-2014",12.266667,NA,9.14174,0,NA,NA,3.4,8.4,8.4,8.4,8.4,8.4,"2010-2014",8.4,9.14174,NA,9.14174,NA,9.47,"U.S. dollars per bushel"
2015-04-16,"Wheat","Single contract","CBOT",2014,5.952311,6.05,"4/9/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.952311,0,6.05,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.952311,6.05,5.952311,6.05,5.99,"U.S. dollars per bushel"
2015-04-16,"Wheat","Single contract","CBOT",2015,5.078794,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,5.078794,0.421206,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,5.078794,NA,5.078794,NA,4.89,"U.S. dollars per bushel"
2015-04-16,"Wheat","Single contract","CBOT",2016,5.559953,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,5.7,7.24,7.77,6.87,5.952311,"2010-2014",6.687437,NA,5.559953,0,NA,NA,2.56,5.7,7.24,7.77,6.87,5.952311,"2010-2014",6.687437,5.559953,NA,5.559953,NA,3.89,"U.S. dollars per bushel"
2015-04-16,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2014,5.898532,6.05,"4/9/2015",NA,2.94,NA,5.5,NA,NA,NA,NA,6.78,4.87,5.7,7.24,7.77,"2008-2012",6.573333,NA,5.898532,0,6.05,0,2.56,6.78,5.5,5.7,7.24,7.77,"2008-2012",6.573333,5.898532,6.05,5.898532,6.05,5.99,"U.S. dollars per bushel"
2015-04-16,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2015,4.893366,NA,NA,NA,2.94,NA,5.5,NA,NA,NA,NA,4.87,5.7,7.24,7.77,6.87,"2009-2013",6.603333,NA,4.893366,0.606634,NA,NA,2.56,5.5,5.7,7.24,7.77,6.87,"2009-2013",6.603333,4.893366,NA,4.893366,NA,4.89,"U.S. dollars per bushel"
2015-04-23,"Corn","Single contract","CBOT",2014,3.668453,3.7,"4/9/2015",NA,1.95,NA,3.7,NA,NA,NA,NA,4.06,3.55,5.18,6.22,6.89,"2008-2012",5.153333,NA,3.668453,0.031547,3.7,0,1.75,4.06,3.7,5.18,6.22,6.89,"2008-2012",5.153333,3.668453,3.7,3.668453,3.7,3.7,"U.S. dollars per bushel"
